,vacancy,skill,prof,date
2624,41694342,начинающий специалист,Аналитик,19-04-2021
2625,41694342,организаторские навыки,Аналитик,19-04-2021
2626,41694342,планирование,Аналитик,19-04-2021
2627,41694342,логистика,Аналитик,19-04-2021
2628,41694342,работа с документами,Аналитик,19-04-2021
2629,41695977,химические методы анализа,Химик,19-04-2021
2630,41695977,нефть,Химик,19-04-2021
2631,41695977,химик,Химик,19-04-2021
2632,41695977,высшее химическое,Химик,19-04-2021
2633,41695977,химико-технологическое образование,Химик,19-04-2021
2634,41695977,экспертиза,Химик,19-04-2021
2635,41696137,1с: управление торговлей,Аналитик,19-04-2021
2636,41696137,1с: бухгалтерия,Аналитик,19-04-2021
2637,41696137,разработка технических заданий,Аналитик,19-04-2021
2638,41696137,1с: предприятие 8,Аналитик,19-04-2021
2639,41696137,ms visio,Аналитик,19-04-2021
2640,41697627,ремонт пк,Инженер,19-04-2021
2641,41697627,монтаж оборудования,Инженер,19-04-2021
2642,41697627,3 группа по электробезопасности,Инженер,19-04-2021
2643,41697627,техническое обслуживание,Инженер,19-04-2021
2644,41698312,управление производством,Технолог,19-04-2021
2645,41698312,работа в команде,Технолог,19-04-2021
2646,41698312,запуск новых продуктов,Технолог,19-04-2021
2647,41698312,управление производственным персоналом,Технолог,19-04-2021
2648,41698312,разработка нового продукта,Технолог,19-04-2021
2649,41713991,английский язык,Инженер,19-04-2021
2650,41713991,sql,Инженер,19-04-2021
2651,41713991,ms sql,Инженер,19-04-2021
2652,41713991,ms visual studio,Инженер,19-04-2021
2653,41713991,visual studio c#,Инженер,19-04-2021
2654,41722324,станки чпу,Оператор,19-04-2021
2655,41722324,работа в команде,Оператор,19-04-2021
2656,41724544,ms sql server,Специалист,19-04-2021
2657,41724544,разработка технических заданий,Специалист,19-04-2021
2658,41724544,ms sql,Специалист,19-04-2021
